WEO Subject Code	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2016	2017	2018	2019	2020	2021	2022	2023	Estimates Start After	,,
,,
NGDP_RPCH	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.581	2.323	2.500	2.300	2.300	2.200	2.200	2.200	2017	
,,
NGDP_RPCH	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.684	5.077	3.610	3.584	2.922	2.738	2.729	2.685	2017	
,,
NGDP_RPCH	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.092	2.760	2.758	3.431	3.835	3.651	3.543	3.507	2017	
,,
NGDP_RPCH	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.356	2.141	3.417	4.802	29.840	22.115	11.758	27.906	2017	
,,
NGDP_RPCH	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.453	1.173	2.014	2.500	3.011	3.012	3.012	3.021	2017	
,,
NGDP_RPCH	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.752	4.785	3.460	3.600	3.600	3.600	3.700	3.750	2016	
,,
NGDP_RPCH	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.504	0.658	1.186	1.481	1.700	2.035	2.205	2.245	2016	
,,
NGDP_RPCH	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.898	2.041	2.193	2.524	2.726	2.861	2.954	2.985	2017	
,,
NGDP_RPCH	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.659	4.861	-4.000	-1.000	2.500	3.600	4.000	4.175	2017	
,,
NGDP_RPCH	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.989	5.357	4.600	6.800	6.000	5.500	5.500	5.500	2017	
,,
NGDP_RPCH	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.313	4.755	4.443	4.163	3.928	3.861	3.933	4.051	2017	
,,
NGDP_RPCH	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.035	2.465	4.102	4.115	4.098	4.059	4.033	3.985	2017	
,,
NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.873	2.075	2.700	3.500	3.500	3.000	2.700	2.703	2017	
,,
NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.370	2.974	3.404	3.636	3.149	2.206	1.551	1.507	2017	
,,
NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.830	0.687	1.969	2.265	2.426	2.457	2.479	2.470	2017	
,,
NGDP_RPCH	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-5.139	1.900	2.000	2.200	2.500	2.100	2.500	3.000	2016	
,,
NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.076	-2.597	1.000	0.884	1.562	2.127	1.238	2.151	2017	
,,
NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.690	2.657	2.000	3.200	3.400	3.200	3.100	3.000	2017	
,,
NGDP_RPCH	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-16.456	-14.000	-18.000	-5.000	-2.000	-1.500	-1.500	-1.500	2016	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2018
