ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After	,,
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.474	3.991	2.595	3.619	4.001	3.994	3.898	3.760	2018	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.905	4.591	3.500	3.500	3.000	2.700	2.659	2.671	2018	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.550	0.857	1.511	3.217	2.993	2.400	1.500	1.500	2018	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.719	2.014	2.328	2.316	2.342	2.311	2.344	2.323	2018	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.691	2.000	2.200	2.500	2.400	2.000	2.400	2.600	2017	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.857	0.315	0.006	1.492	2.292	1.977	1.616	1.662	2017	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.591	1.620	0.400	2.300	3.000	2.000	2.000	2.400	2018	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-15.671	-18.000	-35.000	-10.000	-5.000	n/a	n/a	n/a	2018	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2019
