WEO Subject Code	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2018	2019	2020	2021	2022	2023	2024	2025	Estimates Start After	,,
,,
NGDP_RPCH	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.202	-0.304	-8.954	3.530	2.258	2.152	2.100	2.115	2019	
,,
NGDP_RPCH	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.950	-3.879	-5.540	-0.500	2.700	2.000	1.800	2.100	2019	
,,
NGDP_RPCH	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.692	3.006	-8.995	4.000	5.000	5.000	5.000	5.000	2019	
,,
NGDP_RPCH	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.356	-0.030	-4.000	5.500	5.000	4.200	4.100	4.000	2018	
,,
NGDP_RPCH	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.969	2.175	-13.941	7.287	5.003	4.887	3.911	3.797	2019	
,,
NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.924	2.842	-18.650	8.000	6.200	4.700	2.683	2.695	2019	
,,
NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.639	1.729	-16.897	7.206	5.911	4.610	1.838	1.841	2018	
,,
NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.163	0.400	-6.989	3.679	3.566	3.598	2.740	2.738	2019	
,,
NGDP_RPCH	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.580	0.268	-13.080	1.490	1.970	2.810	2.990	2.090	2018	
,,
NGDP_RPCH	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.245	-0.002	-5.645	2.632	4.178	1.811	1.511	1.500	2018	
,,
NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.620	0.222	-4.500	4.300	2.500	2.800	2.600	2.400	2019	
,,
NGDP_RPCH	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-19.621	-35.000	-25.000	-10.000	-5.000	n/a	n/a	n/a	2018	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2020
