ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After	,,
,,
SLV	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.298	2.367	2.300	2.100	2.100	2.000	2.000	2.000	2016	
,,
GRD	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.438	3.684	2.545	2.315	2.200	2.500	2.740	2.740	2015	
,,
GTM	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.140	3.067	3.162	3.372	3.827	3.965	3.978	4.007	2016	
,,
GUY	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.139	3.299	3.532	3.587	3.687	38.499	28.527	2.755	2016	
,,
HTI	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.211	1.440	1.000	3.000	3.000	3.000	3.000	3.000	2016	
,,
HND	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.641	3.609	4.000	3.600	3.800	3.800	3.800	3.800	2016	
,,
JAM	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.935	1.327	1.663	2.325	2.650	2.775	2.800	2.800	2015	
,,
MEX	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.650	2.286	2.145	1.852	2.340	2.666	2.726	2.663	2016	
,,
NIC	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.853	4.702	4.500	4.300	4.500	4.500	4.500	4.500	2016	
,,
PAN	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.777	4.870	5.300	5.600	5.800	5.600	5.500	5.500	2015	
,,
PRY	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.962	4.093	3.869	3.995	3.879	3.828	3.823	3.823	2016	
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.296	3.999	2.668	3.759	3.993	3.872	3.785	3.752	2016	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.885	3.149	2.693	3.463	3.221	3.021	2.703	2.713	2016	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.955	1.001	1.604	2.774	2.105	1.462	1.464	1.460	2016	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.863	0.815	2.194	2.758	2.953	2.967	3.018	3.025	2016	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.711	-10.500	-1.178	1.173	1.867	2.601	2.855	3.079	2015	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.579	-5.367	-3.176	1.856	2.188	1.648	1.371	1.383	2016	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.371	1.453	3.500	3.100	3.100	3.100	3.000	3.000	2016	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.221	-16.456	-12.000	-6.000	-2.000	-1.400	-1.400	-1.300	2016	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2017
